"records","n.max","n.start","events","rmean","se(rmean)","median","0.95LCL","0.95UCL","Method","Cancer","Gender","Age","Stratification","GenderAge","Database","CalenderYearGp"
58,58,58,20,11.9039935659352,1.18118354068392,13.3661875427789,12.8323066392882,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasalCavitySinus","Male","50-59","Age*Gender","Male_50-59","CPRDAurum","2000-2019"
77,77,77,41,7.72493871313643,1.02434163277719,4.33949349760438,1.91649555099247,12.0246406570842,"Kaplan-Meier","HeadNeckSubtypeCancerNasalCavitySinus","Male","60-69","Age*Gender","Male_60-69","CPRDAurum","2000-2019"
68,68,68,45,6.05296498106066,1.06736016635607,1.76591375770021,1.15537303216975,5.11430527036276,"Kaplan-Meier","HeadNeckSubtypeCancerNasalCavitySinus","Male","70-79","Age*Gender","Male_70-79","CPRDAurum","2000-2019"
38,38,38,30,2.8645259064693,0.48929997262391,2.17932922655715,1.16632443531828,3.53730321697467,"Kaplan-Meier","HeadNeckSubtypeCancerNasalCavitySinus","Male","80-89","Age*Gender","Male_80-89","CPRDAurum","2000-2019"
13,13,13,9,4.06672314680528,2.38201715430503,1.27857631759069,0.796714579055442,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasalCavitySinus","Male",">=90","Age*Gender","Male_>=90","CPRDAurum","2000-2019"
10,10,10,1,17.1789185489391,2.44489009580922,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasopharynx","Female","18-29","Age*Gender","Female_18-29","CPRDAurum","2000-2019"
23,23,23,4,13.7488517890268,3.13947052736036,NA,7.46338124572211,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasopharynx","Female","30-39","Age*Gender","Female_30-39","CPRDAurum","2000-2019"
33,33,33,12,12.0810500315938,1.65573604713254,13.2977412731006,6.77618069815195,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasopharynx","Female","40-49","Age*Gender","Female_40-49","CPRDAurum","2000-2019"
63,63,63,20,11.9077733964179,1.20136037440883,18.5160848733744,7.93429158110883,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasopharynx","Female","50-59","Age*Gender","Female_50-59","CPRDAurum","2000-2019"
52,52,52,28,8.065911929681,1.15070013393613,8.10677618069815,4.24093086926762,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasopharynx","Female","60-69","Age*Gender","Female_60-69","CPRDAurum","2000-2019"
49,49,49,28,6.94674247764417,1.38762586067899,3.57563312799452,1.53867214236824,10.3080082135524,"Kaplan-Meier","HeadNeckSubtypeCancerNasopharynx","Female","70-79","Age*Gender","Female_70-79","CPRDAurum","2000-2019"
22,22,22,11,3.5024796216788,1.85366506956568,1.50855578370979,1.1006160164271,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasopharynx","Female","80-89","Age*Gender","Female_80-89","CPRDAurum","2000-2019"
3,3,3,2,3.33013917408168,1.32040332320687,4.94729637234771,0.0958247775496235,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasopharynx","Female",">=90","Age*Gender","Female_>=90","CPRDAurum","2000-2019"
9,9,9,2,14.1485088491249,3.41037075010478,NA,1.91375770020534,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasopharynx","Male","18-29","Age*Gender","Male_18-29","CPRDAurum","2000-2019"
43,43,43,6,16.7048953522032,1.22144407926492,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasopharynx","Male","30-39","Age*Gender","Male_30-39","CPRDAurum","2000-2019"
87,87,87,21,13.9305940677397,1.10875891413765,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasopharynx","Male","40-49","Age*Gender","Male_40-49","CPRDAurum","2000-2019"
140,140,140,51,10.6437203466235,0.921939923750847,12.0301163586585,7.29637234770705,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasopharynx","Male","50-59","Age*Gender","Male_50-59","CPRDAurum","2000-2019"
129,129,129,61,7.91719649894036,0.948113791790821,5.0321697467488,3.35934291581109,10.6776180698152,"Kaplan-Meier","HeadNeckSubtypeCancerNasopharynx","Male","60-69","Age*Gender","Male_60-69","CPRDAurum","2000-2019"
93,93,93,53,5.37335230679741,0.566079372349554,4.47091033538672,1.88364134154689,9.11156741957563,"Kaplan-Meier","HeadNeckSubtypeCancerNasopharynx","Male","70-79","Age*Gender","Male_70-79","CPRDAurum","2000-2019"
27,27,27,19,1.84758610987404,0.461540971494358,0.804928131416838,0.355920602327173,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasopharynx","Male","80-89","Age*Gender","Male_80-89","CPRDAurum","2000-2019"
10,10,10,5,1.01004791238877,0.477488967528083,0.235455167693361,0.136892539356605,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasopharynx","Male",">=90","Age*Gender","Male_>=90","CPRDAurum","2000-2019"
7,7,7,0,19.9425051334702,0,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOralCavityIncidence","Female","18-29","Age*Gender","Female_18-29","CPRDAurum","2000-2019"
24,24,24,3,17.2695718669457,1.42736347191989,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOralCavityIncidence","Female","30-39","Age*Gender","Female_30-39","CPRDAurum","2000-2019"
89,89,89,17,15.9232532933069,0.854276811246879,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOralCavityIncidence","Female","40-49","Age*Gender","Female_40-49","CPRDAurum","2000-2019"
202,202,202,65,12.1895796170252,0.708686094560504,13.9575633127995,8.14784394250513,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOralCavityIncidence","Female","50-59","Age*Gender","Female_50-59","CPRDAurum","2000-2019"
247,247,247,100,10.5818138307245,0.647967500978732,10.5106091718001,7.49623545516769,13.3305954825462,"Kaplan-Meier","HeadNeckSubtypeCancerOralCavityIncidence","Female","60-69","Age*Gender","Female_60-69","CPRDAurum","2000-2019"
236,236,236,112,9.12316752653676,0.561778717049174,8.70636550308008,6.85831622176591,11.0362765229295,"Kaplan-Meier","HeadNeckSubtypeCancerOralCavityIncidence","Female","70-79","Age*Gender","Female_70-79","CPRDAurum","2000-2019"
199,199,199,134,4.56535800950869,0.469465545056132,2.53798767967146,1.41820670773443,3.57837097878166,"Kaplan-Meier","HeadNeckSubtypeCancerOralCavityIncidence","Female","80-89","Age*Gender","Female_80-89","CPRDAurum","2000-2019"
41,41,41,33,1.8390794966984,0.403857433410169,0.933607118412047,0.462696783025325,2.05886379192334,"Kaplan-Meier","HeadNeckSubtypeCancerOralCavityIncidence","Female",">=90","Age*Gender","Female_>=90","CPRDAurum","2000-2019"
18,18,18,1,18.8405201916496,1.07093686410004,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOralCavityIncidence","Male","18-29","Age*Gender","Male_18-29","CPRDAurum","2000-2019"
44,44,44,4,18.0468521710105,0.902456824856805,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOralCavityIncidence","Male","30-39","Age*Gender","Male_30-39","CPRDAurum","2000-2019"
157,157,157,33,15.1910202953462,0.714996249143,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOralCavityIncidence","Male","40-49","Age*Gender","Male_40-49","CPRDAurum","2000-2019"
366,366,366,144,11.0322174684743,0.534085832223899,11.6002737850787,7.43326488706365,17.5030800821355,"Kaplan-Meier","HeadNeckSubtypeCancerOralCavityIncidence","Male","50-59","Age*Gender","Male_50-59","CPRDAurum","2000-2019"
449,449,449,231,8.38758307709548,0.443597056957361,6.78439425051335,4.82409308692676,8.5968514715948,"Kaplan-Meier","HeadNeckSubtypeCancerOralCavityIncidence","Male","60-69","Age*Gender","Male_60-69","CPRDAurum","2000-2019"
319,319,319,182,6.95609274980644,0.499538884967994,4.47364818617385,3.6249144421629,5.927446954141,"Kaplan-Meier","HeadNeckSubtypeCancerOralCavityIncidence","Male","70-79","Age*Gender","Male_70-79","CPRDAurum","2000-2019"
160,160,160,96,5.37358451790418,0.630921515302777,3.7864476386037,2.64476386036961,4.83504449007529,"Kaplan-Meier","HeadNeckSubtypeCancerOralCavityIncidence","Male","80-89","Age*Gender","Male_80-89","CPRDAurum","2000-2019"
26,26,26,16,4.96666374460479,1.77540720406693,1.67556468172485,0.982888432580424,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOralCavityIncidence","Male",">=90","Age*Gender","Male_>=90","CPRDAurum","2000-2019"
2,2,2,0,19.9972621492129,0,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOropharynx","Female","18-29","Age*Gender","Female_18-29","CPRDAurum","2000-2019"
17,17,17,2,17.2519963495323,1.80343911737582,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOropharynx","Female","30-39","Age*Gender","Female_30-39","CPRDAurum","2000-2019"
144,144,144,44,13.2188871696547,0.825684135473262,NA,8.46817248459959,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOropharynx","Female","40-49","Age*Gender","Female_40-49","CPRDAurum","2000-2019"
364,364,364,123,11.5301701619107,0.576222840649158,13.3388090349076,8.78302532511978,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOropharynx","Female","50-59","Age*Gender","Female_50-59","CPRDAurum","2000-2019"
354,354,354,130,9.99574699551494,0.597936093690842,10.3819301848049,7.07460643394935,14.9705681040383,"Kaplan-Meier","HeadNeckSubtypeCancerOropharynx","Female","60-69","Age*Gender","Female_60-69","CPRDAurum","2000-2019"
209,209,209,102,7.78315785061634,0.646294583832882,5.28405201916496,4.25188227241615,9.5523613963039,"Kaplan-Meier","HeadNeckSubtypeCancerOropharynx","Female","70-79","Age*Gender","Female_70-79","CPRDAurum","2000-2019"
69,69,69,52,3.54473415200829,0.653095057413244,1.29226557152635,0.676249144421629,3.21971252566735,"Kaplan-Meier","HeadNeckSubtypeCancerOropharynx","Female","80-89","Age*Gender","Female_80-89","CPRDAurum","2000-2019"
14,14,14,10,1.20747042143346,0.395445842285987,0.558521560574949,0.339493497604381,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOropharynx","Female",">=90","Age*Gender","Female_>=90","CPRDAurum","2000-2019"
5,5,5,3,10.4509240246407,3.64002083164656,8.19986310746064,3.05270362765229,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOropharynx","Male","18-29","Age*Gender","Male_18-29","CPRDAurum","2000-2019"
33,33,33,8,14.8835662437588,1.55067016357396,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOropharynx","Male","30-39","Age*Gender","Male_30-39","CPRDAurum","2000-2019"
387,387,387,99,13.9670705967419,0.512117590290443,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOropharynx","Male","40-49","Age*Gender","Male_40-49","CPRDAurum","2000-2019"
1127,1127,1127,361,11.4704517658301,0.373942819760252,12.2162902121834,10.9103353867214,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOropharynx","Male","50-59","Age*Gender","Male_50-59","CPRDAurum","2000-2019"
993,993,993,408,8.82675237669927,0.374610203769431,7.12388774811773,5.79876796714579,8.76659822039699,"Kaplan-Meier","HeadNeckSubtypeCancerOropharynx","Male","60-69","Age*Gender","Male_60-69","CPRDAurum","2000-2019"
473,473,473,277,5.49711044898028,0.421377055435672,2.66392881587953,2.03696098562628,3.30458590006845,"Kaplan-Meier","HeadNeckSubtypeCancerOropharynx","Male","70-79","Age*Gender","Male_70-79","CPRDAurum","2000-2019"
129,129,129,77,3.54611474897346,0.431916453143847,1.4154688569473,1.09514031485284,2.57905544147844,"Kaplan-Meier","HeadNeckSubtypeCancerOropharynx","Male","80-89","Age*Gender","Male_80-89","CPRDAurum","2000-2019"
20,20,20,18,0.818250996497161,0.291160869896865,0.386036960985626,0.199863107460643,0.837782340862423,"Kaplan-Meier","HeadNeckSubtypeCancerOropharynx","Male",">=90","Age*Gender","Male_>=90","CPRDAurum","2000-2019"
23,23,23,3,15.9315537303217,2.18091627195633,NA,8.35318275154004,NA,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Female","18-29","Age*Gender","Female_18-29","CPRDAurum","2000-2019"
51,51,51,3,18.7448151154832,0.664557536214208,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Female","30-39","Age*Gender","Female_30-39","CPRDAurum","2000-2019"
80,80,80,16,14.834008283289,1.08368150493324,NA,16.082135523614,NA,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Female","40-49","Age*Gender","Female_40-49","CPRDAurum","2000-2019"
110,110,110,21,15.5728249518857,0.836093634441638,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Female","50-59","Age*Gender","Female_50-59","CPRDAurum","2000-2019"
140,140,140,37,13.3087702067639,0.876182651636427,14.3326488706366,12.0793976728268,NA,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Female","60-69","Age*Gender","Female_60-69","CPRDAurum","2000-2019"
159,159,159,52,11.4502744531549,0.904290302496931,11.6632443531828,7.1813826146475,NA,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Female","70-79","Age*Gender","Female_70-79","CPRDAurum","2000-2019"
112,112,112,67,4.35036008177149,0.604427758677515,3.16495550992471,2.20396988364134,3.79192334017796,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Female","80-89","Age*Gender","Female_80-89","CPRDAurum","2000-2019"
31,31,31,23,2.35811730108034,0.506351965365258,0.969199178644764,0.59958932238193,3.64134154688569,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Female",">=90","Age*Gender","Female_>=90","CPRDAurum","2000-2019"
13,13,13,0,19.9342915811088,0,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Male","18-29","Age*Gender","Male_18-29","CPRDAurum","2000-2019"
29,29,29,2,18.2089005501052,1.1801465267027,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Male","30-39","Age*Gender","Male_30-39","CPRDAurum","2000-2019"
83,83,83,20,13.3547556460405,1.20888388978017,NA,12.4490075290897,NA,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Male","40-49","Age*Gender","Male_40-49","CPRDAurum","2000-2019"
145,145,145,38,14.0287894358198,0.806953050983946,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Male","50-59","Age*Gender","Male_50-59","CPRDAurum","2000-2019"
190,190,190,79,9.61202830172488,0.831158875604211,6.00958247775496,4.4435318275154,NA,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Male","60-69","Age*Gender","Male_60-69","CPRDAurum","2000-2019"
222,222,222,131,6.0612630567972,0.524862652293672,3.13210130047912,2.217659137577,4.74469541409993,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Male","70-79","Age*Gender","Male_70-79","CPRDAurum","2000-2019"
147,147,147,98,4.27336034439399,0.584947472234605,2.22861054072553,1.48665297741273,2.84736481861739,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Male","80-89","Age*Gender","Male_80-89","CPRDAurum","2000-2019"
38,38,38,24,3.29652465999699,1.25551637883072,1.28678986995209,0.878850102669405,2.42847364818617,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Male",">=90","Age*Gender","Male_>=90","CPRDAurum","2000-2019"
8,8,8,2,12.0285953304434,4.40427284221639,NA,2.76796714579055,NA,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Female","18-29","Age*Gender","Female_18-29","CPRDAurum","2000-2019"
44,44,44,12,13.7038133181809,1.48930063189869,NA,7.50171115674196,NA,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Female","30-39","Age*Gender","Female_30-39","CPRDAurum","2000-2019"
167,167,167,54,12.2981757777554,0.82791792604226,14.5352498288843,9.76591375770021,NA,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Female","40-49","Age*Gender","Female_40-49","CPRDAurum","2000-2019"
313,313,313,98,12.6494692194897,0.578644346261184,19.296372347707,10.6036960985626,NA,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Female","50-59","Age*Gender","Female_50-59","CPRDAurum","2000-2019"
409,409,409,158,10.6385457307849,0.55630807049114,11.4798083504449,7.23066392881588,15.6988364134155,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Female","60-69","Age*Gender","Female_60-69","CPRDAurum","2000-2019"
295,295,295,146,7.88660880792047,0.56054873585752,6.1492128678987,4.38056125941136,9.15537303216975,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Female","70-79","Age*Gender","Female_70-79","CPRDAurum","2000-2019"
189,189,189,121,4.76497549207824,0.697319553961415,2.11088295687885,1.45653661875428,2.57357973990418,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Female","80-89","Age*Gender","Female_80-89","CPRDAurum","2000-2019"
50,50,50,44,1.92685923671843,0.30749321597756,0.919917864476386,0.42984257357974,2.21218343600274,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Female",">=90","Age*Gender","Female_>=90","CPRDAurum","2000-2019"
11,11,11,1,16.5865845311431,2.95373346136746,NA,6.35455167693361,NA,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Male","18-29","Age*Gender","Male_18-29","CPRDAurum","2000-2019"
61,61,61,11,14.2520327572623,1.79007773255634,NA,9.34702258726899,NA,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Male","30-39","Age*Gender","Male_30-39","CPRDAurum","2000-2019"
281,281,281,75,14.0534425701246,0.573410922970377,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Male","40-49","Age*Gender","Male_40-49","CPRDAurum","2000-2019"
886,886,886,310,11.2322887605042,0.384865654860557,11.3347022587269,10.0068446269678,14.4613278576318,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Male","50-59","Age*Gender","Male_50-59","CPRDAurum","2000-2019"
914,914,914,425,8.53296881549963,0.357991954894834,5.89459274469541,4.90896646132786,7.65776865160849,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Male","60-69","Age*Gender","Male_60-69","CPRDAurum","2000-2019"
558,558,558,296,6.3409375406309,0.436178062660202,3.57837097878166,2.92950034223135,4.34496919917864,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Male","70-79","Age*Gender","Male_70-79","CPRDAurum","2000-2019"
209,209,209,135,3.90669242198723,0.531028365745543,2.06160164271047,1.43189596167009,2.7460643394935,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Male","80-89","Age*Gender","Male_80-89","CPRDAurum","2000-2019"
23,23,23,16,3.26965704592702,1.97757865531587,0.709103353867214,0.454483230663929,NA,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Male",">=90","Age*Gender","Male_>=90","CPRDAurum","2000-2019"
