"records","n.max","n.start","events","rmean","se(rmean)","median","0.95LCL","0.95UCL","Method","Cancer","Gender","Age","Stratification","GenderAge","Database","CalenderYearGp"
598,598,598,436,1.04649419661674,0.0663407782804735,0.522929500342231,0.459958932238193,0.594113620807666,"Kaplan-Meier","IncidentEsophagealCancer","Male","80-89","Age*Gender","Male_80-89","CPRDAurum","2000-2004"
65,65,65,49,0.819203163021475,0.195340336074658,0.339493497604381,0.232717316906229,0.520191649555099,"Kaplan-Meier","IncidentEsophagealCancer","Male",">=90","Age*Gender","Male_>=90","CPRDAurum","2000-2004"
15,15,15,3,3.96068727074887,0.525260676022828,NA,NA,NA,"Kaplan-Meier","IncidentHeadNeckCancer","Female","18-29","Age*Gender","Female_18-29","CPRDAurum","2000-2004"
45,45,45,3,4.6459607098439,0.194838324872441,NA,NA,NA,"Kaplan-Meier","IncidentHeadNeckCancer","Female","30-39","Age*Gender","Female_30-39","CPRDAurum","2000-2004"
120,120,120,14,4.34298313160635,0.163062358521636,NA,NA,NA,"Kaplan-Meier","IncidentHeadNeckCancer","Female","40-49","Age*Gender","Female_40-49","CPRDAurum","2000-2004"
262,262,262,56,3.84061179224426,0.133228916642205,NA,NA,NA,"Kaplan-Meier","IncidentHeadNeckCancer","Female","50-59","Age*Gender","Female_50-59","CPRDAurum","2000-2004"
269,269,269,62,3.70834280231097,0.137687027803472,NA,4.55030800821355,NA,"Kaplan-Meier","IncidentHeadNeckCancer","Female","60-69","Age*Gender","Female_60-69","CPRDAurum","2000-2004"
286,286,286,86,3.46198132922427,0.134300671083702,NA,NA,NA,"Kaplan-Meier","IncidentHeadNeckCancer","Female","70-79","Age*Gender","Female_70-79","CPRDAurum","2000-2004"
164,164,164,76,2.65874703939603,0.183050809798421,1.97672826830938,1.47022587268994,NA,"Kaplan-Meier","IncidentHeadNeckCancer","Female","80-89","Age*Gender","Female_80-89","CPRDAurum","2000-2004"
43,43,43,23,2.25905044267604,0.381128235043621,0.48186173853525,0.309377138945927,NA,"Kaplan-Meier","IncidentHeadNeckCancer","Female",">=90","Age*Gender","Female_>=90","CPRDAurum","2000-2004"
12,12,12,0,4.99931553730322,0,NA,NA,NA,"Kaplan-Meier","IncidentHeadNeckCancer","Male","18-29","Age*Gender","Male_18-29","CPRDAurum","2000-2004"
55,55,55,8,4.21870554394849,0.253906560730493,NA,NA,NA,"Kaplan-Meier","IncidentHeadNeckCancer","Male","30-39","Age*Gender","Male_30-39","CPRDAurum","2000-2004"
236,236,236,35,4.15933560054838,0.127475889472071,NA,NA,NA,"Kaplan-Meier","IncidentHeadNeckCancer","Male","40-49","Age*Gender","Male_40-49","CPRDAurum","2000-2004"
682,682,682,144,3.85973705170239,0.081341984500081,NA,NA,NA,"Kaplan-Meier","IncidentHeadNeckCancer","Male","50-59","Age*Gender","Male_50-59","CPRDAurum","2000-2004"
744,744,744,213,3.43808691842382,0.0855930233562537,NA,4.51745379876797,NA,"Kaplan-Meier","IncidentHeadNeckCancer","Male","60-69","Age*Gender","Male_60-69","CPRDAurum","2000-2004"
624,624,624,216,3.15795306152608,0.094897722807348,4.13689253935661,3.30184804928131,NA,"Kaplan-Meier","IncidentHeadNeckCancer","Male","70-79","Age*Gender","Male_70-79","CPRDAurum","2000-2004"
230,230,230,91,2.92176331837088,0.159367099815857,3.39493497604381,2.13826146475017,NA,"Kaplan-Meier","IncidentHeadNeckCancer","Male","80-89","Age*Gender","Male_80-89","CPRDAurum","2000-2004"
25,25,25,10,2.57969476886737,0.499281213991722,1.86447638603696,1.39630390143737,NA,"Kaplan-Meier","IncidentHeadNeckCancer","Male",">=90","Age*Gender","Male_>=90","CPRDAurum","2000-2004"
2,2,2,1,2.81587953456537,1.54392240382278,0.632443531827515,0.632443531827515,NA,"Kaplan-Meier","IncidentLiverCancer","Female","18-29","Age*Gender","Female_18-29","CPRDAurum","2000-2004"
5,5,5,2,1.34264202600958,0.300223883960547,1.67830253251198,NA,NA,"Kaplan-Meier","IncidentLiverCancer","Female","30-39","Age*Gender","Female_30-39","CPRDAurum","2000-2004"
16,16,16,5,3.30391518773834,0.6208857269248,NA,0.654346338124572,NA,"Kaplan-Meier","IncidentLiverCancer","Female","40-49","Age*Gender","Female_40-49","CPRDAurum","2000-2004"
41,41,41,23,1.78584633850443,0.387584924201325,0.824093086926763,0.618754277891855,NA,"Kaplan-Meier","IncidentLiverCancer","Female","50-59","Age*Gender","Female_50-59","CPRDAurum","2000-2004"
49,49,49,28,1.95866746971343,0.337931955076806,1.05681040383299,0.380561259411362,NA,"Kaplan-Meier","IncidentLiverCancer","Female","60-69","Age*Gender","Female_60-69","CPRDAurum","2000-2004"
83,83,83,64,0.926970399705962,0.19629788586263,0.243668720054757,0.167008898015058,0.355920602327173,"Kaplan-Meier","IncidentLiverCancer","Female","70-79","Age*Gender","Female_70-79","CPRDAurum","2000-2004"
51,51,51,40,0.900436883578127,0.245924969538013,0.224503764544832,0.167008898015058,0.421629021218344,"Kaplan-Meier","IncidentLiverCancer","Female","80-89","Age*Gender","Female_80-89","CPRDAurum","2000-2004"
10,10,10,6,1.74753104527232,0.787306299566967,0.054757015742642,0.027378507871321,NA,"Kaplan-Meier","IncidentLiverCancer","Female",">=90","Age*Gender","Female_>=90","CPRDAurum","2000-2004"
2,2,2,1,2.62970568104038,1.67556719812993,0.26009582477755,0.26009582477755,NA,"Kaplan-Meier","IncidentLiverCancer","Male","18-29","Age*Gender","Male_18-29","CPRDAurum","2000-2004"
8,8,8,4,2.59411362080767,0.850547288556323,0.265571526351814,0.240930869267625,NA,"Kaplan-Meier","IncidentLiverCancer","Male","30-39","Age*Gender","Male_30-39","CPRDAurum","2000-2004"
28,28,28,16,1.77200035576623,0.426818078075942,1.1170431211499,0.364134154688569,NA,"Kaplan-Meier","IncidentLiverCancer","Male","40-49","Age*Gender","Male_40-49","CPRDAurum","2000-2004"
74,74,74,50,1.36899350399717,0.18822536861353,0.941820670773443,0.542094455852156,1.53045859000684,"Kaplan-Meier","IncidentLiverCancer","Male","50-59","Age*Gender","Male_50-59","CPRDAurum","2000-2004"
126,126,126,81,1.5619310679924,0.195113111944773,0.780287474332649,0.48186173853525,1.05681040383299,"Kaplan-Meier","IncidentLiverCancer","Male","60-69","Age*Gender","Male_60-69","CPRDAurum","2000-2004"
157,157,157,112,1.09896886820283,0.157610527780127,0.372347707049966,0.268309377138946,0.698151950718686,"Kaplan-Meier","IncidentLiverCancer","Male","70-79","Age*Gender","Male_70-79","CPRDAurum","2000-2004"
62,62,62,40,1.35096753915163,0.307094882610907,0.358658453114305,0.216290212183436,1.10335386721424,"Kaplan-Meier","IncidentLiverCancer","Male","80-89","Age*Gender","Male_80-89","CPRDAurum","2000-2004"
7,7,7,3,2.8622274371761,0.932712428430622,NA,0,NA,"Kaplan-Meier","IncidentLiverCancer","Male",">=90","Age*Gender","Male_>=90","CPRDAurum","2000-2004"
3,3,3,1,2.68720054757016,1.63491218812331,0.375085557837098,0.375085557837098,NA,"Kaplan-Meier","IncidentLungCancer","Female","18-29","Age*Gender","Female_18-29","CPRDAurum","2000-2004"
25,25,25,15,1.78191534939482,0.453190634506995,0.681724845995893,0.364134154688569,NA,"Kaplan-Meier","IncidentLungCancer","Female","30-39","Age*Gender","Female_30-39","CPRDAurum","2000-2004"
174,174,174,100,1.787149455363,0.183898604792243,0.761122518822724,0.607802874743327,1.18822724161533,"Kaplan-Meier","IncidentLungCancer","Female","40-49","Age*Gender","Female_40-49","CPRDAurum","2000-2004"
663,663,663,384,1.75747574969164,0.0889573481518796,0.922655715263518,0.802190280629706,1.07597535934292,"Kaplan-Meier","IncidentLungCancer","Female","50-59","Age*Gender","Female_50-59","CPRDAurum","2000-2004"
1275,1275,1275,791,1.59038131909894,0.0607129713912826,0.799452429842574,0.717316906228611,0.865160848733744,"Kaplan-Meier","IncidentLungCancer","Female","60-69","Age*Gender","Female_60-69","CPRDAurum","2000-2004"
1873,1873,1873,1262,1.33573212381434,0.0472397925847361,0.577686516084873,0.525667351129363,0.629705681040383,"Kaplan-Meier","IncidentLungCancer","Female","70-79","Age*Gender","Female_70-79","CPRDAurum","2000-2004"
990,990,990,702,1.00570342552013,0.0565902523205555,0.424366872005476,0.375085557837098,0.492813141683778,"Kaplan-Meier","IncidentLungCancer","Female","80-89","Age*Gender","Female_80-89","CPRDAurum","2000-2004"
103,103,103,70,0.667738336213115,0.0707280390881882,0.479123887748118,0.298425735797399,0.761122518822724,"Kaplan-Meier","IncidentLungCancer","Female",">=90","Age*Gender","Female_>=90","CPRDAurum","2000-2004"
2,2,2,0,4.99931553730322,0,NA,NA,NA,"Kaplan-Meier","IncidentLungCancer","Male","18-29","Age*Gender","Male_18-29","CPRDAurum","2000-2004"
30,30,30,14,2.39233678581669,0.463767112578987,1.13894592744695,0.563997262149213,NA,"Kaplan-Meier","IncidentLungCancer","Male","30-39","Age*Gender","Male_30-39","CPRDAurum","2000-2004"
188,188,188,113,1.54456680038001,0.164667508431985,0.761122518822724,0.607802874743327,1.03490759753593,"Kaplan-Meier","IncidentLungCancer","Male","40-49","Age*Gender","Male_40-49","CPRDAurum","2000-2004"
904,904,904,611,1.34920265997161,0.0659409300336458,0.648870636550308,0.580424366872005,0.731006160164271,"Kaplan-Meier","IncidentLungCancer","Male","50-59","Age*Gender","Male_50-59","CPRDAurum","2000-2004"
2061,2061,2061,1394,1.34673449251979,0.0437745647304983,0.65160848733744,0.594113620807666,0.706365503080082,"Kaplan-Meier","IncidentLungCancer","Male","60-69","Age*Gender","Male_60-69","CPRDAurum","2000-2004"
2959,2959,2959,2142,1.12375071880843,0.0324035562994099,0.503764544832307,0.473648186173854,0.544832306639288,"Kaplan-Meier","IncidentLungCancer","Male","70-79","Age*Gender","Male_70-79","CPRDAurum","2000-2004"
1321,1321,1321,1004,0.868892542122406,0.0437012060324162,0.331279945242984,0.301163586584531,0.37782340862423,"Kaplan-Meier","IncidentLungCancer","Male","80-89","Age*Gender","Male_80-89","CPRDAurum","2000-2004"
113,113,113,87,0.756940777816544,0.143590896950599,0.290212183436003,0.139630390143737,0.498288843258042,"Kaplan-Meier","IncidentLungCancer","Male",">=90","Age*Gender","Male_>=90","CPRDAurum","2000-2004"
3,3,3,2,1.80971937029432,1.30274204613469,0.298425735797399,0.131416837782341,NA,"Kaplan-Meier","IncidentPancreaticCancer","Female","18-29","Age*Gender","Female_18-29","CPRDAurum","2000-2004"
5,5,5,2,2.82363677846224,1.1496300428016,NA,0.561259411362081,NA,"Kaplan-Meier","IncidentPancreaticCancer","Female","30-39","Age*Gender","Female_30-39","CPRDAurum","2000-2004"
46,46,46,24,2.18904801245701,0.366782311189718,0.958247775496235,0.695414099931554,NA,"Kaplan-Meier","IncidentPancreaticCancer","Female","40-49","Age*Gender","Female_40-49","CPRDAurum","2000-2004"
177,177,177,120,1.3131472265972,0.144426296219964,0.646132785763176,0.53388090349076,0.804928131416838,"Kaplan-Meier","IncidentPancreaticCancer","Female","50-59","Age*Gender","Female_50-59","CPRDAurum","2000-2004"
327,327,327,230,1.12285000166484,0.107046817381256,0.432580424366872,0.380561259411362,0.539356605065024,"Kaplan-Meier","IncidentPancreaticCancer","Female","60-69","Age*Gender","Female_60-69","CPRDAurum","2000-2004"
505,505,505,388,0.944522541409086,0.0741793967030843,0.353182751540041,0.281998631074606,0.410677618069815,"Kaplan-Meier","IncidentPancreaticCancer","Female","70-79","Age*Gender","Female_70-79","CPRDAurum","2000-2004"
443,443,443,356,0.707703468748621,0.0709906504049864,0.257357973990418,0.216290212183436,0.287474332648871,"Kaplan-Meier","IncidentPancreaticCancer","Female","80-89","Age*Gender","Female_80-89","CPRDAurum","2000-2004"
92,92,92,72,0.840908477715814,0.189899553308511,0.194387405886379,0.0930869267624914,0.355920602327173,"Kaplan-Meier","IncidentPancreaticCancer","Female",">=90","Age*Gender","Female_>=90","CPRDAurum","2000-2004"
14,14,14,5,3.15764887063655,0.656247704848413,NA,0.402464065708419,NA,"Kaplan-Meier","IncidentPancreaticCancer","Male","30-39","Age*Gender","Male_30-39","CPRDAurum","2000-2004"
70,70,70,45,1.71386766853535,0.263368311159488,0.553045859000684,0.369609856262834,1.21013004791239,"Kaplan-Meier","IncidentPancreaticCancer","Male","40-49","Age*Gender","Male_40-49","CPRDAurum","2000-2004"
207,207,207,146,1.25593425311946,0.13482738365417,0.506502395619439,0.388774811772758,0.761122518822724,"Kaplan-Meier","IncidentPancreaticCancer","Male","50-59","Age*Gender","Male_50-59","CPRDAurum","2000-2004"
412,412,412,294,1.21134855629839,0.096254620540688,0.454483230663929,0.369609856262834,0.561259411362081,"Kaplan-Meier","IncidentPancreaticCancer","Male","60-69","Age*Gender","Male_60-69","CPRDAurum","2000-2004"
526,526,526,424,0.838909788554322,0.0665475427057939,0.323066392881588,0.262833675564682,0.380561259411362,"Kaplan-Meier","IncidentPancreaticCancer","Male","70-79","Age*Gender","Male_70-79","CPRDAurum","2000-2004"
272,272,272,230,0.674168117350189,0.0870257934936863,0.224503764544832,0.16974674880219,0.271047227926078,"Kaplan-Meier","IncidentPancreaticCancer","Male","80-89","Age*Gender","Male_80-89","CPRDAurum","2000-2004"
34,34,34,28,0.77426151843352,0.277580158336612,0.219028062970568,0.131416837782341,0.366872005475702,"Kaplan-Meier","IncidentPancreaticCancer","Male",">=90","Age*Gender","Male_>=90","CPRDAurum","2000-2004"
7,7,7,0,4.99931553730322,0,NA,NA,NA,"Kaplan-Meier","IncidentStomachCancer","Female","18-29","Age*Gender","Female_18-29","CPRDAurum","2000-2004"
15,15,15,7,2.22348116557562,0.62868683251185,0.974674880219028,0.917180013689254,NA,"Kaplan-Meier","IncidentStomachCancer","Female","30-39","Age*Gender","Female_30-39","CPRDAurum","2000-2004"
50,50,50,26,2.03203673885232,0.347193986064692,1.15537303216975,0.386036960985626,NA,"Kaplan-Meier","IncidentStomachCancer","Female","40-49","Age*Gender","Female_40-49","CPRDAurum","2000-2004"
83,83,83,41,2.45645818920921,0.258503530359104,1.53045859000684,1.00479123887748,NA,"Kaplan-Meier","IncidentStomachCancer","Female","50-59","Age*Gender","Female_50-59","CPRDAurum","2000-2004"
220,220,220,124,1.97024284981637,0.158425394874572,0.966461327857632,0.68993839835729,1.54140999315537,"Kaplan-Meier","IncidentStomachCancer","Female","60-69","Age*Gender","Female_60-69","CPRDAurum","2000-2004"
395,395,395,246,1.77356038087794,0.114581673735868,0.695414099931554,0.591375770020534,0.941820670773443,"Kaplan-Meier","IncidentStomachCancer","Female","70-79","Age*Gender","Female_70-79","CPRDAurum","2000-2004"
363,363,363,249,1.28547717845218,0.102555888800863,0.536618754277892,0.413415468856947,0.621492128678987,"Kaplan-Meier","IncidentStomachCancer","Female","80-89","Age*Gender","Female_80-89","CPRDAurum","2000-2004"
88,88,88,63,1.12374355556109,0.207312853400156,0.287474332648871,0.172484599589322,0.65160848733744,"Kaplan-Meier","IncidentStomachCancer","Female",">=90","Age*Gender","Female_>=90","CPRDAurum","2000-2004"
1,1,1,0,4.99931553730322,0,NA,NA,NA,"Kaplan-Meier","IncidentStomachCancer","Male","18-29","Age*Gender","Male_18-29","CPRDAurum","2000-2004"
22,22,22,9,2.69909568250734,0.560727601273139,0.889801505817933,0.550308008213552,NA,"Kaplan-Meier","IncidentStomachCancer","Male","30-39","Age*Gender","Male_30-39","CPRDAurum","2000-2004"
50,50,50,26,2.15071258288098,0.330754904549842,1.3223819301848,1.07049965776865,NA,"Kaplan-Meier","IncidentStomachCancer","Male","40-49","Age*Gender","Male_40-49","CPRDAurum","2000-2004"
166,166,166,94,2.12529543629038,0.174837946828263,1.10609171800137,0.900752908966461,1.65913757700205,"Kaplan-Meier","IncidentStomachCancer","Male","50-59","Age*Gender","Male_50-59","CPRDAurum","2000-2004"
431,431,431,263,1.8510642036152,0.108658192258666,0.906228610540726,0.766598220396988,1.18822724161533,"Kaplan-Meier","IncidentStomachCancer","Male","60-69","Age*Gender","Male_60-69","CPRDAurum","2000-2004"
766,766,766,519,1.47793042691999,0.0722528538643973,0.659822039698836,0.594113620807666,0.788501026694045,"Kaplan-Meier","IncidentStomachCancer","Male","70-79","Age*Gender","Male_70-79","CPRDAurum","2000-2004"
494,494,494,359,1.12588453779357,0.0834330580148605,0.473648186173854,0.399726214921287,0.569472963723477,"Kaplan-Meier","IncidentStomachCancer","Male","80-89","Age*Gender","Male_80-89","CPRDAurum","2000-2004"
43,43,43,29,1.30728846641832,0.307871829341628,0.361396303901437,0.199863107460643,1.12251882272416,"Kaplan-Meier","IncidentStomachCancer","Male",">=90","Age*Gender","Male_>=90","CPRDAurum","2000-2004"
38877,38877,38877,4304,4.41828249416107,0.00814470023775747,NA,NA,NA,"Kaplan-Meier","IncidentBreastCancer","Both","All","None",NA,"CPRDAurum","2005-2009"
24600,24600,24600,8238,3.23901569918263,0.014932889803532,4.56125941136208,4.28199863107461,NA,"Kaplan-Meier","IncidentColorectalCancer","Both","All","None",NA,"CPRDAurum","2005-2009"
6962,6962,6962,4669,1.51144805406718,0.0234898213612261,0.80766598220397,0.772073921971253,0.835044490075291,"Kaplan-Meier","IncidentEsophagealCancer","Both","All","None",NA,"CPRDAurum","2005-2009"
5184,5184,5184,1503,3.45732987172936,0.0318422325026845,NA,NA,NA,"Kaplan-Meier","IncidentHeadNeckCancer","Both","All","None",NA,"CPRDAurum","2005-2009"
1413,1413,1413,976,1.32832319114808,0.0521950695543026,0.528405201916496,0.457221081451061,0.610540725530459,"Kaplan-Meier","IncidentLiverCancer","Both","All","None",NA,"CPRDAurum","2005-2009"
20787,20787,20787,14975,1.18248763890943,0.0125345018004193,0.561259411362081,0.54757015742642,0.577686516084873,"Kaplan-Meier","IncidentLungCancer","Both","All","None",NA,"CPRDAurum","2005-2009"
4841,4841,4841,3862,0.860207603014933,0.0215098357697099,0.342231348391513,0.323066392881588,0.361396303901437,"Kaplan-Meier","IncidentPancreaticCancer","Both","All","None",NA,"CPRDAurum","2005-2009"
30574,30574,30574,4832,4.16134334751606,0.0106457351846011,NA,NA,NA,"Kaplan-Meier","IncidentProstateCancer","Both","All","None",NA,"CPRDAurum","2005-2009"
3880,3880,3880,2569,1.58336074833313,0.0333103759846559,0.75564681724846,0.709103353867214,0.799452429842574,"Kaplan-Meier","IncidentStomachCancer","Both","All","None",NA,"CPRDAurum","2005-2009"
245,245,245,36,4.22690671408781,0.115561439439926,NA,NA,NA,"Kaplan-Meier","IncidentBreastCancer","Male","All","Gender",NA,"CPRDAurum","2005-2009"
38632,38632,38632,4268,4.41953468927737,0.00816257879507803,NA,NA,NA,"Kaplan-Meier","IncidentBreastCancer","Female","All","Gender",NA,"CPRDAurum","2005-2009"
13636,13636,13636,4584,3.22944281317029,0.0200287227889694,4.27652292950034,3.98904859685147,NA,"Kaplan-Meier","IncidentColorectalCancer","Male","All","Gender",NA,"CPRDAurum","2005-2009"
10964,10964,10964,3654,3.25050221207961,0.022405897699187,NA,4.47091033538672,NA,"Kaplan-Meier","IncidentColorectalCancer","Female","All","Gender",NA,"CPRDAurum","2005-2009"
4772,4772,4772,3209,1.51053921287367,0.0280042438327802,0.832306639288159,0.799452429842574,0.87337440109514,"Kaplan-Meier","IncidentEsophagealCancer","Male","All","Gender",NA,"CPRDAurum","2005-2009"
2190,2190,2190,1460,1.5117309863589,0.04297400784733,0.739219712525667,0.68993839835729,0.799452429842574,"Kaplan-Meier","IncidentEsophagealCancer","Female","All","Gender",NA,"CPRDAurum","2005-2009"
3646,3646,3646,1050,3.4571355550501,0.038014991377899,NA,4.70910335386721,NA,"Kaplan-Meier","IncidentHeadNeckCancer","Male","All","Gender",NA,"CPRDAurum","2005-2009"
1538,1538,1538,453,3.45584357957348,0.0583259394949996,NA,NA,NA,"Kaplan-Meier","IncidentHeadNeckCancer","Female","All","Gender",NA,"CPRDAurum","2005-2009"
1003,1003,1003,680,1.36465187471518,0.0618494301863385,0.596851471594798,0.48186173853525,0.714579055441478,"Kaplan-Meier","IncidentLiverCancer","Male","All","Gender",NA,"CPRDAurum","2005-2009"
410,410,410,296,1.24009252920247,0.0963299532533617,0.413415468856947,0.31211498973306,0.514715947980835,"Kaplan-Meier","IncidentLiverCancer","Female","All","Gender",NA,"CPRDAurum","2005-2009"
11928,11928,11928,8863,1.10002419331215,0.0156009493639327,0.53388090349076,0.514715947980835,0.550308008213552,"Kaplan-Meier","IncidentLungCancer","Male","All","Gender",NA,"CPRDAurum","2005-2009"
8859,8859,8859,6112,1.29694337633293,0.0205624474742878,0.607802874743327,0.583162217659138,0.635181382614648,"Kaplan-Meier","IncidentLungCancer","Female","All","Gender",NA,"CPRDAurum","2005-2009"
2388,2388,2388,1909,0.883475218610456,0.0314362072130891,0.334017796030116,0.306639288158795,0.369609856262834,"Kaplan-Meier","IncidentPancreaticCancer","Male","All","Gender",NA,"CPRDAurum","2005-2009"
2453,2453,2453,1953,0.838648757532866,0.0295251371442792,0.347707049965777,0.323066392881588,0.369609856262834,"Kaplan-Meier","IncidentPancreaticCancer","Female","All","Gender",NA,"CPRDAurum","2005-2009"
2463,2463,2463,1621,1.61249491631308,0.0417127773015111,0.788501026694045,0.733744010951403,0.843258042436687,"Kaplan-Meier","IncidentStomachCancer","Male","All","Gender",NA,"CPRDAurum","2005-2009"
1417,1417,1417,948,1.52783213303159,0.0553738310931156,0.692676249144422,0.624229979466119,0.763860369609856,"Kaplan-Meier","IncidentStomachCancer","Female","All","Gender",NA,"CPRDAurum","2005-2009"
108,108,108,10,4.3665100377943,0.182933341127871,NA,4.37234770704997,NA,"Kaplan-Meier","IncidentBreastCancer","Both",NA,"Age",NA,"CPRDAurum","2005-2009"
1480,1480,1480,98,4.64227254992607,0.0338821653448019,NA,NA,NA,"Kaplan-Meier","IncidentBreastCancer","Both",NA,"Age",NA,"CPRDAurum","2005-2009"
5497,5497,5497,302,4.7022704164073,0.0162510196064458,NA,NA,NA,"Kaplan-Meier","IncidentBreastCancer","Both",NA,"Age",NA,"CPRDAurum","2005-2009"
9167,9167,9167,454,4.73956703572823,0.0116329645054541,NA,NA,NA,"Kaplan-Meier","IncidentBreastCancer","Both",NA,"Age",NA,"CPRDAurum","2005-2009"
9962,9962,9962,691,4.63494280634342,0.0130918121217114,NA,NA,NA,"Kaplan-Meier","IncidentBreastCancer","Both",NA,"Age",NA,"CPRDAurum","2005-2009"
6757,6757,6757,996,4.24296436803814,0.0214643941652945,NA,NA,NA,"Kaplan-Meier","IncidentBreastCancer","Both",NA,"Age",NA,"CPRDAurum","2005-2009"
4741,4741,4741,1253,3.58398048495593,0.0320913775209441,NA,4.86242299794661,NA,"Kaplan-Meier","IncidentBreastCancer","Both",NA,"Age",NA,"CPRDAurum","2005-2009"
1165,1165,1165,500,2.59794769078893,0.0695729124109981,2.35728952772074,2.09171800136893,2.69952087611225,"Kaplan-Meier","IncidentBreastCancer","Both",NA,"Age",NA,"CPRDAurum","2005-2009"
73,73,73,18,3.31550080095972,0.301722427939338,3.76728268309377,2.92676249144422,NA,"Kaplan-Meier","IncidentColorectalCancer","Both",NA,"Age",NA,"CPRDAurum","2005-2009"
217,217,217,55,3.61935376437836,0.153335254588147,NA,NA,NA,"Kaplan-Meier","IncidentColorectalCancer","Both",NA,"Age",NA,"CPRDAurum","2005-2009"
885,885,885,218,3.71024397531256,0.0722175786479364,NA,NA,NA,"Kaplan-Meier","IncidentColorectalCancer","Both",NA,"Age",NA,"CPRDAurum","2005-2009"
2716,2716,2716,662,3.74963772360504,0.0403870114436375,NA,NA,NA,"Kaplan-Meier","IncidentColorectalCancer","Both",NA,"Age",NA,"CPRDAurum","2005-2009"
6172,6172,6172,1542,3.65437783185523,0.0283185952756845,NA,NA,NA,"Kaplan-Meier","IncidentColorectalCancer","Both",NA,"Age",NA,"CPRDAurum","2005-2009"
7978,7978,7978,2684,3.25562178188432,0.0259423892021302,4.56125941136208,4.2984257357974,NA,"Kaplan-Meier","IncidentColorectalCancer","Both",NA,"Age",NA,"CPRDAurum","2005-2009"
5760,5760,5760,2560,2.64972479238117,0.0317182567008587,2.38466803559206,2.23682409308693,2.54893908281999,"Kaplan-Meier","IncidentColorectalCancer","Both",NA,"Age",NA,"CPRDAurum","2005-2009"
799,799,799,499,1.60130012531792,0.0736479906993362,0.91170431211499,0.769336071184121,1.04585900068446,"Kaplan-Meier","IncidentColorectalCancer","Both",NA,"Age",NA,"CPRDAurum","2005-2009"
8,8,8,3,2.19062286105407,0.437877337075985,2.91854893908282,0.659822039698836,NA,"Kaplan-Meier","IncidentEsophagealCancer","Both",NA,"Age",NA,"CPRDAurum","2005-2009"
39,39,39,22,1.94295866594597,0.347408569803055,1.51129363449692,0.829568788501027,NA,"Kaplan-Meier","IncidentEsophagealCancer","Both",NA,"Age",NA,"CPRDAurum","2005-2009"
248,248,248,146,1.93756163192177,0.137394597015962,1.1170431211499,0.881587953456537,1.45927446954141,"Kaplan-Meier","IncidentEsophagealCancer","Both",NA,"Age",NA,"CPRDAurum","2005-2009"
933,933,933,568,1.87422272022872,0.0689173931680319,1.05954825462012,0.9637234770705,1.20739219712526,"Kaplan-Meier","IncidentEsophagealCancer","Both",NA,"Age",NA,"CPRDAurum","2005-2009"
1776,1776,1776,1088,1.84530842393959,0.0498085505790974,1.07323750855578,0.996577686516085,1.1772758384668,"Kaplan-Meier","IncidentEsophagealCancer","Both",NA,"Age",NA,"CPRDAurum","2005-2009"
2223,2223,2223,1507,1.47858209912571,0.0406146073550604,0.815879534565366,0.772073921971253,0.865160848733744,"Kaplan-Meier","IncidentEsophagealCancer","Both",NA,"Age",NA,"CPRDAurum","2005-2009"
1476,1476,1476,1133,0.957309799052048,0.0392962520652346,0.476386036960986,0.435318275154004,0.520191649555099,"Kaplan-Meier","IncidentEsophagealCancer","Both",NA,"Age",NA,"CPRDAurum","2005-2009"
259,259,259,202,0.69650337446166,0.0875185639805676,0.328542094455852,0.279260780287474,0.42984257357974,"Kaplan-Meier","IncidentEsophagealCancer","Both",NA,"Age",NA,"CPRDAurum","2005-2009"
35,35,35,2,4.67861843837203,0.214176429817635,NA,NA,NA,"Kaplan-Meier","IncidentHeadNeckCancer","Both",NA,"Age",NA,"CPRDAurum","2005-2009"
102,102,102,9,4.50525291301033,0.153673208393135,NA,NA,NA,"Kaplan-Meier","IncidentHeadNeckCancer","Both",NA,"Age",NA,"CPRDAurum","2005-2009"
523,523,523,88,4.05227671594105,0.088751921579876,NA,NA,NA,"Kaplan-Meier","IncidentHeadNeckCancer","Both",NA,"Age",NA,"CPRDAurum","2005-2009"
1273,1273,1273,284,3.807766434455,0.0599819141638319,NA,NA,NA,"Kaplan-Meier","IncidentHeadNeckCancer","Both",NA,"Age",NA,"CPRDAurum","2005-2009"
1514,1514,1514,444,3.44868502859052,0.0586043499047648,NA,4.39698836413415,NA,"Kaplan-Meier","IncidentHeadNeckCancer","Both",NA,"Age",NA,"CPRDAurum","2005-2009"
1057,1057,1057,338,3.30233359885973,0.0714976050650751,4.49281314168378,3.95893223819302,NA,"Kaplan-Meier","IncidentHeadNeckCancer","Both",NA,"Age",NA,"CPRDAurum","2005-2009"
587,587,587,277,2.56160097819565,0.0973846513067116,2.22313483915127,1.74401095140315,2.9596167008898,"Kaplan-Meier","IncidentHeadNeckCancer","Both",NA,"Age",NA,"CPRDAurum","2005-2009"
93,93,93,61,1.47035228532356,0.205603789473311,0.744695414099932,0.558521560574949,1.13620807665982,"Kaplan-Meier","IncidentHeadNeckCancer","Both",NA,"Age",NA,"CPRDAurum","2005-2009"
11,11,11,6,1.52106278389646,0.710752449966426,0.736481861738535,0.320328542094456,NA,"Kaplan-Meier","IncidentLiverCancer","Both",NA,"Age",NA,"CPRDAurum","2005-2009"
