"records","n.max","n.start","events","rmean","se(rmean)","median","0.95LCL","0.95UCL","Method","Cancer","Gender","Age","Stratification","GenderAge","Database","CalenderYearGp"
22,22,22,6,3.4480473475394,0.512889793209103,NA,3.28815879534565,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOralCavityIncidence","Female","70-79","Age*Gender","Female_70-79","CPRDGold","2000-2004"
28,28,28,9,3.32057828138204,0.446012316631671,NA,2.03696098562628,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOralCavityIncidence","Female","80-89","Age*Gender","Female_80-89","CPRDGold","2000-2004"
3,3,3,1,2.81314168377823,1.52843478096312,0.65160848733744,0.65160848733744,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOralCavityIncidence","Female",">=90","Age*Gender","Female_>=90","CPRDGold","2000-2004"
4,4,4,1,3.61533196440794,0.961200593727915,2.25598904859685,2.25598904859685,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOralCavityIncidence","Male","18-29","Age*Gender","Male_18-29","CPRDGold","2000-2004"
5,5,5,0,4.97467488021903,0,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOralCavityIncidence","Male","30-39","Age*Gender","Male_30-39","CPRDGold","2000-2004"
14,14,14,2,4.05179101072325,0.525025996095896,NA,3.31006160164271,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOralCavityIncidence","Male","40-49","Age*Gender","Male_40-49","CPRDGold","2000-2004"
38,38,38,6,4.0590548673573,0.326518935929057,NA,3.41409993155373,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOralCavityIncidence","Male","50-59","Age*Gender","Male_50-59","CPRDGold","2000-2004"
39,39,39,7,3.95010166540949,0.346305769469326,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOralCavityIncidence","Male","60-69","Age*Gender","Male_60-69","CPRDGold","2000-2004"
40,40,40,9,3.85783693723826,0.325864824914844,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOralCavityIncidence","Male","70-79","Age*Gender","Male_70-79","CPRDGold","2000-2004"
23,23,23,8,3.17109285877253,0.467216243546363,2.64476386036961,2.16290212183436,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOralCavityIncidence","Male","80-89","Age*Gender","Male_80-89","CPRDGold","2000-2004"
2,2,2,1,3.03353867214237,1.37259057593775,1.09240246406571,1.09240246406571,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOralCavityIncidence","Male",">=90","Age*Gender","Male_>=90","CPRDGold","2000-2004"
2,2,2,1,3.36208076659822,1.15769980875991,1.72484599589322,1.72484599589322,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOropharynx","Female","30-39","Age*Gender","Female_30-39","CPRDGold","2000-2004"
6,6,6,0,4.99931553730322,0,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOropharynx","Female","40-49","Age*Gender","Female_40-49","CPRDGold","2000-2004"
21,21,21,5,3.7059825299045,0.504524119346995,NA,1.70841889117043,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOropharynx","Female","50-59","Age*Gender","Female_50-59","CPRDGold","2000-2004"
13,13,13,3,3.77549623545517,0.608059194455479,NA,1.42642026009582,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOropharynx","Female","60-69","Age*Gender","Female_60-69","CPRDGold","2000-2004"
12,12,12,6,2.70254482506365,0.684657079867221,3.95345653661875,0.635181382614648,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOropharynx","Female","70-79","Age*Gender","Female_70-79","CPRDGold","2000-2004"
12,12,12,4,2.88208704083961,0.797030964212764,NA,0.539356605065024,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOropharynx","Female","80-89","Age*Gender","Female_80-89","CPRDGold","2000-2004"
2,2,2,2,0.194387405886379,0.0832459728706955,0.194387405886379,0.0766598220396988,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOropharynx","Female",">=90","Age*Gender","Female_>=90","CPRDGold","2000-2004"
20,20,20,6,3.21775019279549,0.51278818218793,3.96440793976728,1.25941136208077,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOropharynx","Male","40-49","Age*Gender","Male_40-49","CPRDGold","2000-2004"
51,51,51,16,2.97968323482229,0.372004413984409,3.35112936344969,1.54140999315537,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOropharynx","Male","50-59","Age*Gender","Male_50-59","CPRDGold","2000-2004"
45,45,45,13,3.32584116177501,0.354443474288672,3.7015742642026,2.75427789185489,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOropharynx","Male","60-69","Age*Gender","Male_60-69","CPRDGold","2000-2004"
19,19,19,9,2.5595698692316,0.524371063895914,2.89390828199863,1.1088295687885,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOropharynx","Male","70-79","Age*Gender","Male_70-79","CPRDGold","2000-2004"
8,8,8,4,2.18716252186478,0.920047971735504,0.59958932238193,0.246406570841889,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOropharynx","Male","80-89","Age*Gender","Male_80-89","CPRDGold","2000-2004"
1,1,1,1,1.39630390143737,0,1.39630390143737,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOropharynx","Male",">=90","Age*Gender","Male_>=90","CPRDGold","2000-2004"
2,2,2,0,4.95003422313484,0,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Female","18-29","Age*Gender","Female_18-29","CPRDGold","2000-2004"
4,4,4,0,4.95003422313484,0,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Female","30-39","Age*Gender","Female_30-39","CPRDGold","2000-2004"
5,5,5,0,4.95003422313484,0,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Female","40-49","Age*Gender","Female_40-49","CPRDGold","2000-2004"
9,9,9,0,4.95003422313484,0,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Female","50-59","Age*Gender","Female_50-59","CPRDGold","2000-2004"
8,8,8,1,4.27182947100812,0.627895591280181,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Female","60-69","Age*Gender","Female_60-69","CPRDGold","2000-2004"
11,11,11,5,2.54630079024329,0.58336972717939,4.02737850787132,1.05407255304586,NA,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Female","70-79","Age*Gender","Female_70-79","CPRDGold","2000-2004"
5,5,5,0,4.95003422313484,0,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Female","80-89","Age*Gender","Female_80-89","CPRDGold","2000-2004"
1,1,1,0,4.95003422313484,0,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Female",">=90","Age*Gender","Female_>=90","CPRDGold","2000-2004"
3,3,3,1,3.72986538900297,0.996263681223244,NA,1.28952772073922,NA,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Male","30-39","Age*Gender","Male_30-39","CPRDGold","2000-2004"
5,5,5,0,4.95003422313484,0,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Male","40-49","Age*Gender","Male_40-49","CPRDGold","2000-2004"
3,3,3,0,4.95003422313484,0,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Male","50-59","Age*Gender","Male_50-59","CPRDGold","2000-2004"
10,10,10,5,2.36796714579055,0.709730048729797,1.68240930869268,0.714579055441478,NA,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Male","60-69","Age*Gender","Male_60-69","CPRDGold","2000-2004"
14,14,14,6,2.78773758753225,0.640964714994717,NA,0.386036960985626,NA,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Male","70-79","Age*Gender","Male_70-79","CPRDGold","2000-2004"
5,5,5,2,2.53634496919918,1.16173112280125,1.24845995893224,1.24845995893224,NA,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Male","80-89","Age*Gender","Male_80-89","CPRDGold","2000-2004"
4,4,4,1,1.89733059548255,0,1.89733059548255,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Male",">=90","Age*Gender","Male_>=90","CPRDGold","2000-2004"
5,5,5,0,4.99931553730322,0,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Female","30-39","Age*Gender","Female_30-39","CPRDGold","2000-2004"
15,15,15,4,3.44549395391285,0.639568864862257,NA,2.80082135523614,NA,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Female","40-49","Age*Gender","Female_40-49","CPRDGold","2000-2004"
28,28,28,6,3.61250095973969,0.459566858952757,NA,3.1047227926078,NA,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Female","50-59","Age*Gender","Female_50-59","CPRDGold","2000-2004"
24,24,24,5,3.76099680695074,0.476417291313786,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Female","60-69","Age*Gender","Female_60-69","CPRDGold","2000-2004"
15,15,15,6,2.89589860174049,0.629948823695472,1.93839835728953,1.13073237508556,NA,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Female","70-79","Age*Gender","Female_70-79","CPRDGold","2000-2004"
21,21,21,10,2.48694288767778,0.550946722399505,0.950034223134839,0.194387405886379,NA,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Female","80-89","Age*Gender","Female_80-89","CPRDGold","2000-2004"
4,4,4,1,4.07027150353639,0.758561277101917,NA,2.21218343600274,NA,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Female",">=90","Age*Gender","Female_>=90","CPRDGold","2000-2004"
2,2,2,0,4.99931553730322,0,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Male","18-29","Age*Gender","Male_18-29","CPRDGold","2000-2004"
6,6,6,2,1.65366187542779,0.249930439199254,1.927446954141,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Male","30-39","Age*Gender","Male_30-39","CPRDGold","2000-2004"
24,24,24,4,3.80881686256732,0.500412054901859,NA,2.71868583162218,NA,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Male","40-49","Age*Gender","Male_40-49","CPRDGold","2000-2004"
64,64,64,16,3.48568084039403,0.310187678533393,NA,3.89596167008898,NA,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Male","50-59","Age*Gender","Male_50-59","CPRDGold","2000-2004"
48,48,48,15,3.26643937037422,0.358848950037761,NA,1.70841889117043,NA,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Male","60-69","Age*Gender","Male_60-69","CPRDGold","2000-2004"
20,20,20,8,2.7809929974201,0.594966583239484,2.24503764544832,0.594113620807666,NA,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Male","70-79","Age*Gender","Male_70-79","CPRDGold","2000-2004"
10,10,10,6,1.63319644079398,0.751833818404161,0.783025325119781,0.112251882272416,NA,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Male","80-89","Age*Gender","Male_80-89","CPRDGold","2000-2004"
1,1,1,0,4.99931553730322,0,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Male",">=90","Age*Gender","Male_>=90","CPRDGold","2000-2004"
235,235,235,85,2.99335410475255,0.149975293160442,3.33744010951403,2.94866529774127,NA,"Kaplan-Meier","HeadNeckSubtypeCancerHypopharynx","Both","All","None",NA,"CPRDGold","2005-2009"
751,751,751,188,3.71491581377907,0.077960302902155,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerLarynx","Both","All","None",NA,"CPRDGold","2005-2009"
67,67,67,28,2.64170952847901,0.255874057120027,2.40383299110198,1.85352498288843,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasalCavitySinus","Both","All","None",NA,"CPRDGold","2005-2009"
110,110,110,31,3.2498073754518,0.195862545744273,NA,3.41409993155373,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasopharynx","Both","All","None",NA,"CPRDGold","2005-2009"
513,513,513,129,3.64596249927526,0.0957361087469173,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOralCavityIncidence","Both","All","None",NA,"CPRDGold","2005-2009"
526,526,526,142,3.49442090185188,0.103336083863741,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOropharynx","Both","All","None",NA,"CPRDGold","2005-2009"
184,184,184,50,3.4918753929454,0.163965864863694,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Both","All","None",NA,"CPRDGold","2005-2009"
605,605,605,190,3.23274390251058,0.0980753308727589,NA,3.38124572210815,NA,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Both","All","None",NA,"CPRDGold","2005-2009"
185,185,185,63,3.14987358781553,0.16437387374435,4.56125941136208,3.09924709103354,NA,"Kaplan-Meier","HeadNeckSubtypeCancerHypopharynx","Male","All","Gender",NA,"CPRDGold","2005-2009"
50,50,50,22,2.33943310111634,0.340722643281439,2.50513347022587,1.01026694045175,NA,"Kaplan-Meier","HeadNeckSubtypeCancerHypopharynx","Female","All","Gender",NA,"CPRDGold","2005-2009"
621,621,621,157,3.71363244205254,0.0852309788732876,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerLarynx","Male","All","Gender",NA,"CPRDGold","2005-2009"
130,130,130,31,3.71856267490699,0.193381892628965,NA,4.55852156057495,NA,"Kaplan-Meier","HeadNeckSubtypeCancerLarynx","Female","All","Gender",NA,"CPRDGold","2005-2009"
39,39,39,18,2.48285216394907,0.338755682442955,2.17932922655715,1.25941136208077,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasalCavitySinus","Male","All","Gender",NA,"CPRDGold","2005-2009"
28,28,28,10,2.94668682552032,0.39302440445676,4.27926078028747,1.91375770020534,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasalCavitySinus","Female","All","Gender",NA,"CPRDGold","2005-2009"
82,82,82,25,3.14106389880592,0.231022296380014,NA,3.25530458590007,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasopharynx","Male","All","Gender",NA,"CPRDGold","2005-2009"
28,28,28,6,3.55822920049328,0.36139685932858,NA,3.06913073237509,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasopharynx","Female","All","Gender",NA,"CPRDGold","2005-2009"
299,299,299,79,3.56663259149155,0.12779209765611,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOralCavityIncidence","Male","All","Gender",NA,"CPRDGold","2005-2009"
214,214,214,50,3.75506570231219,0.14362394932928,NA,4.70910335386721,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOralCavityIncidence","Female","All","Gender",NA,"CPRDGold","2005-2009"
378,378,378,112,3.38073141057012,0.122185754597053,NA,4.07118412046543,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOropharynx","Male","All","Gender",NA,"CPRDGold","2005-2009"
148,148,148,30,3.81739853098609,0.186792624772661,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOropharynx","Female","All","Gender",NA,"CPRDGold","2005-2009"
119,119,119,38,3.27568013105293,0.209857706224426,NA,2.33538672142368,NA,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Male","All","Gender",NA,"CPRDGold","2005-2009"
65,65,65,12,3.90825502912648,0.248776799541778,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Female","All","Gender",NA,"CPRDGold","2005-2009"
388,388,388,121,3.18629714344139,0.126331419166797,4.28199863107461,3.2580424366872,NA,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Male","All","Gender",NA,"CPRDGold","2005-2009"
217,217,217,69,3.30265585720122,0.156736909659844,NA,3.38124572210815,NA,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Female","All","Gender",NA,"CPRDGold","2005-2009"
1,1,1,0,4.85147159479808,0,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerHypopharynx","Both",NA,"Age",NA,"CPRDGold","2005-2009"
9,9,9,3,3.4233401779603,0.653866454309399,NA,1.37166324435318,NA,"Kaplan-Meier","HeadNeckSubtypeCancerHypopharynx","Both",NA,"Age",NA,"CPRDGold","2005-2009"
58,58,58,17,3.367120231204,0.294609725305314,NA,2.94866529774127,NA,"Kaplan-Meier","HeadNeckSubtypeCancerHypopharynx","Both",NA,"Age",NA,"CPRDGold","2005-2009"
73,73,73,28,2.91882008612018,0.261772925797706,2.53524982888433,2.11088295687885,NA,"Kaplan-Meier","HeadNeckSubtypeCancerHypopharynx","Both",NA,"Age",NA,"CPRDGold","2005-2009"
65,65,65,25,3.03342999927866,0.273772806150685,3.09924709103354,2.15468856947296,NA,"Kaplan-Meier","HeadNeckSubtypeCancerHypopharynx","Both",NA,"Age",NA,"CPRDGold","2005-2009"
27,27,27,12,2.42122641166298,0.447861288310977,3.2580424366872,1.01026694045175,NA,"Kaplan-Meier","HeadNeckSubtypeCancerHypopharynx","Both",NA,"Age",NA,"CPRDGold","2005-2009"
2,2,2,0,4.85147159479808,0,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerHypopharynx","Both",NA,"Age",NA,"CPRDGold","2005-2009"
2,2,2,1,1.16906228610541,0,1.16906228610541,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerLarynx","Both",NA,"Age",NA,"CPRDGold","2005-2009"
1,1,1,0,4.99657768651609,0,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerLarynx","Both",NA,"Age",NA,"CPRDGold","2005-2009"
39,39,39,6,4.18915903529987,0.294794444017741,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerLarynx","Both",NA,"Age",NA,"CPRDGold","2005-2009"
147,147,147,26,4.04626013332551,0.163441045337851,NA,4.52292950034223,NA,"Kaplan-Meier","HeadNeckSubtypeCancerLarynx","Both",NA,"Age",NA,"CPRDGold","2005-2009"
250,250,250,62,3.71165999469566,0.135212668982631,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerLarynx","Both",NA,"Age",NA,"CPRDGold","2005-2009"
230,230,230,54,3.80473100930471,0.137562059288058,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerLarynx","Both",NA,"Age",NA,"CPRDGold","2005-2009"
76,76,76,35,2.82471132351402,0.256410561888266,2.90485968514716,1.65639972621492,NA,"Kaplan-Meier","HeadNeckSubtypeCancerLarynx","Both",NA,"Age",NA,"CPRDGold","2005-2009"
6,6,6,4,1.8238649326945,0.605326645043905,2.11635865845311,0.125941136208077,NA,"Kaplan-Meier","HeadNeckSubtypeCancerLarynx","Both",NA,"Age",NA,"CPRDGold","2005-2009"
1,1,1,0,4.58316221765914,0,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasalCavitySinus","Both",NA,"Age",NA,"CPRDGold","2005-2009"
2,2,2,0,4.58316221765914,0,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasalCavitySinus","Both",NA,"Age",NA,"CPRDGold","2005-2009"
7,7,7,2,3.0715035363906,0.801469433055711,NA,1.4072553045859,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasalCavitySinus","Both",NA,"Age",NA,"CPRDGold","2005-2009"
11,11,11,2,3.77026942940701,0.50480949304178,NA,2.40383299110198,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasalCavitySinus","Both",NA,"Age",NA,"CPRDGold","2005-2009"
13,13,13,3,3.64179284097149,0.407229497183411,4.27926078028747,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasalCavitySinus","Both",NA,"Age",NA,"CPRDGold","2005-2009"
24,24,24,14,2.06148057089937,0.414719968714695,1.26762491444216,0.602327173169062,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasalCavitySinus","Both",NA,"Age",NA,"CPRDGold","2005-2009"
9,9,9,7,1.37361885205828,0.511700439767931,0.867898699520876,0.454483230663929,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasalCavitySinus","Both",NA,"Age",NA,"CPRDGold","2005-2009"
2,2,2,0,4.58590006844627,0,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasopharynx","Both",NA,"Age",NA,"CPRDGold","2005-2009"
6,6,6,0,4.58590006844627,0,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasopharynx","Both",NA,"Age",NA,"CPRDGold","2005-2009"
19,19,19,3,3.71884879893093,0.408062045199556,NA,3.25530458590007,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasopharynx","Both",NA,"Age",NA,"CPRDGold","2005-2009"
35,35,35,6,3.83868650763472,0.275397624989109,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasopharynx","Both",NA,"Age",NA,"CPRDGold","2005-2009"
25,25,25,8,3.02093613629921,0.429868226160526,NA,1.25941136208077,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasopharynx","Both",NA,"Age",NA,"CPRDGold","2005-2009"
14,14,14,8,1.86354566162917,0.553363538954378,0.903490759753593,0.32580424366872,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasopharynx","Both",NA,"Age",NA,"CPRDGold","2005-2009"
6,6,6,4,1.77595254391969,0.815325719553609,0.603696098562628,0.227241615331964,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasopharynx","Both",NA,"Age",NA,"CPRDGold","2005-2009"
3,3,3,2,1.28040155144878,0.456776093186125,1.83983572895277,0.161533196440794,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasopharynx","Both",NA,"Age",NA,"CPRDGold","2005-2009"
7,7,7,0,4.95277207392197,0,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOralCavityIncidence","Both",NA,"Age",NA,"CPRDGold","2005-2009"
18,18,18,1,4.60954514342605,0.327254037849461,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOralCavityIncidence","Both",NA,"Age",NA,"CPRDGold","2005-2009"
48,48,48,7,4.15642267588039,0.273969785939654,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOralCavityIncidence","Both",NA,"Age",NA,"CPRDGold","2005-2009"
113,113,113,22,3.94641888738561,0.186391351904685,NA,4.70910335386721,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOralCavityIncidence","Both",NA,"Age",NA,"CPRDGold","2005-2009"
150,150,150,38,3.61940687203507,0.180250884427963,NA,4.19712525667351,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOralCavityIncidence","Both",NA,"Age",NA,"CPRDGold","2005-2009"
105,105,105,32,3.44529674524669,0.214309992994534,NA,2.83093771389459,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOralCavityIncidence","Both",NA,"Age",NA,"CPRDGold","2005-2009"
59,59,59,22,3.12933794559224,0.287585814407558,4.08761122518823,2.05065023956194,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOralCavityIncidence","Both",NA,"Age",NA,"CPRDGold","2005-2009"
13,13,13,7,2.22023318532559,0.614535094779641,1.30321697467488,0.731006160164271,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOralCavityIncidence","Both",NA,"Age",NA,"CPRDGold","2005-2009"
2,2,2,0,4.99657768651609,0,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOropharynx","Both",NA,"Age",NA,"CPRDGold","2005-2009"
7,7,7,1,3.94661190965092,0.909297035869493,NA,0.796714579055442,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOropharynx","Both",NA,"Age",NA,"CPRDGold","2005-2009"
67,67,67,9,4.13986774967818,0.262795567501004,NA,4.07118412046543,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOropharynx","Both",NA,"Age",NA,"CPRDGold","2005-2009"
185,185,185,39,3.82984831192634,0.159034902778551,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOropharynx","Both",NA,"Age",NA,"CPRDGold","2005-2009"
143,143,143,43,3.36713043126178,0.201182741717027,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOropharynx","Both",NA,"Age",NA,"CPRDGold","2005-2009"
86,86,86,32,2.98385225538883,0.263463054514967,2.86652977412731,1.78507871321013,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOropharynx","Both",NA,"Age",NA,"CPRDGold","2005-2009"
33,33,33,16,1.71597652802058,0.398423523764944,1.25941136208077,0.887063655030801,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOropharynx","Both",NA,"Age",NA,"CPRDGold","2005-2009"
3,3,3,2,1.9730778005932,1.24284912195483,0.769336071184121,0.153319644079398,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOropharynx","Both",NA,"Age",NA,"CPRDGold","2005-2009"
4,4,4,0,4.91170431211499,0,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Both",NA,"Age",NA,"CPRDGold","2005-2009"
8,8,8,1,4.44470519213846,0.432357171850367,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Both",NA,"Age",NA,"CPRDGold","2005-2009"
21,21,21,3,4.16807300196471,0.384946040282644,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Both",NA,"Age",NA,"CPRDGold","2005-2009"
24,24,24,3,4.35111620070552,0.298778548680396,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Both",NA,"Age",NA,"CPRDGold","2005-2009"
38,38,38,8,3.79175668839092,0.342214993670081,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Both",NA,"Age",NA,"CPRDGold","2005-2009"
43,43,43,10,3.69467246944957,0.325478311362542,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Both",NA,"Age",NA,"CPRDGold","2005-2009"
36,36,36,17,2.24738445793039,0.393438061141331,1.60711841204654,0.996577686516085,NA,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Both",NA,"Age",NA,"CPRDGold","2005-2009"
10,10,10,8,1.12517844920309,0.384799940496553,0.574948665297741,0.37782340862423,NA,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Both",NA,"Age",NA,"CPRDGold","2005-2009"
5,5,5,1,3.80561259411362,0.952299913689832,NA,1.47296372347707,NA,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Both",NA,"Age",NA,"CPRDGold","2005-2009"
8,8,8,0,4.9719370294319,0,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Both",NA,"Age",NA,"CPRDGold","2005-2009"
73,73,73,18,3.49052311958469,0.282556295443622,NA,4.28199863107461,NA,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Both",NA,"Age",NA,"CPRDGold","2005-2009"
158,158,158,33,3.82130238109004,0.172003094299597,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Both",NA,"Age",NA,"CPRDGold","2005-2009"
182,182,182,56,3.27750927113471,0.176084456665537,NA,2.74332648870637,NA,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Both",NA,"Age",NA,"CPRDGold","2005-2009"
109,109,109,52,2.44230605213536,0.228371693892729,1.86721423682409,1.22655715263518,NA,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Both",NA,"Age",NA,"CPRDGold","2005-2009"
54,54,54,20,2.73980487423367,0.358214520222622,3.38124572210815,0.914442162902122,NA,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Both",NA,"Age",NA,"CPRDGold","2005-2009"
