"Cancer","0","1","2","3","4","Method","Age","Gender","Stratification","GenderAge","Database","CalenderYearGp"
"HeadNeckSubtypeCancerNasopharynx","<5","<5","<5","0","0","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerNasopharynx","15","9","6","<5","0","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerNasopharynx","25","18","15","7","<5","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerNasopharynx","22","10","9","<5","<5","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerNasopharynx","11","<5","<5","0","0","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerNasopharynx","<5","0","0","0","0","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerNasopharynx","<5","<5","0","0","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerOralCavityIncidence","<5","<5","<5","<5","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerOralCavityIncidence","8","6","<5","<5","<5","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerOralCavityIncidence","15","11","<5","<5","<5","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerOralCavityIncidence","38","27","19","11","8","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerOralCavityIncidence","56","37","22","9","<5","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerOralCavityIncidence","52","35","24","11","6","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerOralCavityIncidence","32","19","11","<5","<5","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerOralCavityIncidence","8","<5","<5","0","0","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerOralCavityIncidence","<5","<5","0","0","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerOralCavityIncidence","10","6","<5","<5","<5","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerOralCavityIncidence","33","21","11","8","<5","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerOralCavityIncidence","75","47","34","20","9","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerOralCavityIncidence","94","61","40","24","8","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerOralCavityIncidence","53","28","20","7","<5","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerOralCavityIncidence","27","17","13","10","<5","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerOralCavityIncidence","<5","<5","0","0","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerOropharynx","<5","<5","<5","<5","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerOropharynx","<5","0","0","0","0","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerOropharynx","23","17","14","6","<5","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerOropharynx","45","29","15","7","<5","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerOropharynx","37","19","13","7","<5","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerOropharynx","25","13","8","<5","0","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerOropharynx","14","<5","<5","<5","0","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerOropharynx","<5","<5","<5","0","0","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerOropharynx","<5","<5","<5","0","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerOropharynx","6","<5","<5","<5","0","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerOropharynx","44","29","13","9","<5","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerOropharynx","140","93","52","34","16","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerOropharynx","106","53","32","15","7","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerOropharynx","61","33","17","<5","<5","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerOropharynx","19","7","<5","0","0","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerOropharynx","<5","0","0","0","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerSalivaryGland","<5","<5","<5","<5","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerSalivaryGland","<5","<5","<5","0","0","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerSalivaryGland","10","7","6","<5","<5","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerSalivaryGland","<5","<5","<5","<5","<5","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerSalivaryGland","14","7","<5","<5","0","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerSalivaryGland","15","12","7","<5","<5","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerSalivaryGland","11","7","<5","<5","0","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerSalivaryGland","<5","<5","<5","<5","0","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerSalivaryGland","<5","<5","<5","<5","<5","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerSalivaryGland","<5","<5","<5","<5","<5","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerSalivaryGland","11","8","6","<5","<5","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerSalivaryGland","19","13","9","7","<5","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerSalivaryGland","24","16","9","6","<5","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerSalivaryGland","28","14","9","<5","<5","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerSalivaryGland","25","8","<5","<5","<5","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerSalivaryGland","<5","<5","0","0","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerTongueIncidence","<5","<5","<5","0","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerTongueIncidence","<5","<5","<5","<5","<5","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerTongueIncidence","25","13","8","<5","<5","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerTongueIncidence","45","27","22","13","<5","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerTongueIncidence","63","39","26","15","13","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerTongueIncidence","34","20","13","9","<5","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerTongueIncidence","32","10","<5","<5","<5","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerTongueIncidence","11","6","<5","<5","<5","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerTongueIncidence","<5","<5","<5","<5","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerTongueIncidence","<5","<5","<5","0","0","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerTongueIncidence","48","21","14","10","6","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerTongueIncidence","113","65","41","24","10","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerTongueIncidence","119","64","32","16","<5","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerTongueIncidence","75","30","16","8","<5","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerTongueIncidence","22","9","8","<5","0","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerTongueIncidence","<5","<5","0","0","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDGold","2005-2009"
"HeadNeckSubtypeCancerHypopharynx","239","134","81","43","19","Kaplan-Meier","All","Both","None",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerLarynx","763","491","325","196","86","Kaplan-Meier","All","Both","None",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerNasalCavitySinus","62","37","21","13","<5","Kaplan-Meier","All","Both","None",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerNasopharynx","80","52","28","15","<5","Kaplan-Meier","All","Both","None",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerOralCavityIncidence","565","359","237","125","52","Kaplan-Meier","All","Both","None",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerOropharynx","690","418","251","139","58","Kaplan-Meier","All","Both","None",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerSalivaryGland","207","131","83","47","15","Kaplan-Meier","All","Both","None",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerTongueIncidence","715","404","245","135","58","Kaplan-Meier","All","Both","None",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerHypopharynx","173","99","61","31","15","Kaplan-Meier","All","Male","Gender",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerHypopharynx","66","35","20","12","<5","Kaplan-Meier","All","Female","Gender",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerLarynx","614","393","262","160","72","Kaplan-Meier","All","Male","Gender",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerLarynx","149","98","63","36","14","Kaplan-Meier","All","Female","Gender",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerNasalCavitySinus","34","21","10","7","<5","Kaplan-Meier","All","Male","Gender",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerNasalCavitySinus","28","16","11","6","<5","Kaplan-Meier","All","Female","Gender",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerNasopharynx","55","39","20","11","<5","Kaplan-Meier","All","Male","Gender",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerNasopharynx","25","13","8","<5","<5","Kaplan-Meier","All","Female","Gender",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerOralCavityIncidence","333","208","139","75","30","Kaplan-Meier","All","Male","Gender",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerOralCavityIncidence","232","151","98","50","22","Kaplan-Meier","All","Female","Gender",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerOropharynx","514","314","188","103","45","Kaplan-Meier","All","Male","Gender",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerOropharynx","176","104","63","36","13","Kaplan-Meier","All","Female","Gender",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerSalivaryGland","123","72","45","26","9","Kaplan-Meier","All","Male","Gender",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerSalivaryGland","84","59","38","21","6","Kaplan-Meier","All","Female","Gender",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerTongueIncidence","474","277","172","96","42","Kaplan-Meier","All","Male","Gender",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerTongueIncidence","241","127","73","39","16","Kaplan-Meier","All","Female","Gender",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerHypopharynx","0","0","0","0","0","Kaplan-Meier","<30","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerHypopharynx","0","0","0","0","0","Kaplan-Meier","30-39","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerHypopharynx","11","9","6","<5","<5","Kaplan-Meier","40-49","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerHypopharynx","42","27","19","14","<5","Kaplan-Meier","50-59","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerHypopharynx","85","52","30","15","6","Kaplan-Meier","60-69","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerHypopharynx","63","29","14","8","<5","Kaplan-Meier","70-79","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerHypopharynx","34","15","11","<5","<5","Kaplan-Meier","80-89","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerHypopharynx","<5","<5","<5","<5","<5","Kaplan-Meier",">=90","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerLarynx","<5","<5","<5","<5","0","Kaplan-Meier","<30","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerLarynx","7","<5","<5","<5","<5","Kaplan-Meier","30-39","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerLarynx","38","29","15","7","<5","Kaplan-Meier","40-49","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerLarynx","155","105","72","47","19","Kaplan-Meier","50-59","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerLarynx","269","177","120","77","34","Kaplan-Meier","60-69","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerLarynx","198","125","85","44","20","Kaplan-Meier","70-79","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerLarynx","82","44","25","16","6","Kaplan-Meier","80-89","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerLarynx","12","<5","<5","<5","<5","Kaplan-Meier",">=90","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerNasalCavitySinus","0","0","0","0","0","Kaplan-Meier","<30","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerNasalCavitySinus","<5","<5","<5","<5","<5","Kaplan-Meier","30-39","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerNasalCavitySinus","7","6","<5","<5","0","Kaplan-Meier","40-49","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerNasalCavitySinus","13","8","<5","<5","<5","Kaplan-Meier","50-59","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerNasalCavitySinus","16","7","<5","<5","<5","Kaplan-Meier","60-69","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerNasalCavitySinus","17","9","6","<5","<5","Kaplan-Meier","70-79","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerNasalCavitySinus","6","<5","<5","<5","<5","Kaplan-Meier","80-89","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerNasalCavitySinus","0","0","0","0","0","Kaplan-Meier",">=90","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerNasopharynx","<5","<5","<5","0","0","Kaplan-Meier","<30","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerNasopharynx","<5","<5","<5","<5","<5","Kaplan-Meier","30-39","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerNasopharynx","<5","<5","<5","0","0","Kaplan-Meier","40-49","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerNasopharynx","21","16","9","<5","<5","Kaplan-Meier","50-59","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerNasopharynx","19","15","10","<5","<5","Kaplan-Meier","60-69","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerNasopharynx","14","8","<5","<5","<5","Kaplan-Meier","70-79","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerNasopharynx","14","6","<5","<5","0","Kaplan-Meier","80-89","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerNasopharynx","<5","<5","0","0","0","Kaplan-Meier",">=90","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerOralCavityIncidence","6","<5","<5","<5","<5","Kaplan-Meier","<30","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerOralCavityIncidence","20","15","10","6","<5","Kaplan-Meier","30-39","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerOralCavityIncidence","56","39","29","16","9","Kaplan-Meier","40-49","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerOralCavityIncidence","103","66","43","22","13","Kaplan-Meier","50-59","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerOralCavityIncidence","172","110","72","37","13","Kaplan-Meier","60-69","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerOralCavityIncidence","115","75","54","32","10","Kaplan-Meier","70-79","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerOralCavityIncidence","79","45","25","10","<5","Kaplan-Meier","80-89","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerOralCavityIncidence","14","6","<5","<5","0","Kaplan-Meier",">=90","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerOropharynx","<5","<5","<5","0","0","Kaplan-Meier","<30","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerOropharynx","<5","<5","<5","<5","<5","Kaplan-Meier","30-39","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerOropharynx","83","58","39","20","11","Kaplan-Meier","40-49","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerOropharynx","230","149","95","55","19","Kaplan-Meier","50-59","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerOropharynx","235","135","81","48","22","Kaplan-Meier","60-69","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerOropharynx","104","58","30","13","<5","Kaplan-Meier","70-79","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerOropharynx","28","12","<5","<5","<5","Kaplan-Meier","80-89","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerOropharynx","<5","<5","<5","0","0","Kaplan-Meier",">=90","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerSalivaryGland","8","8","7","<5","0","Kaplan-Meier","<30","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerSalivaryGland","10","8","6","<5","0","Kaplan-Meier","30-39","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerSalivaryGland","19","14","11","<5","<5","Kaplan-Meier","40-49","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerSalivaryGland","33","22","13","8","<5","Kaplan-Meier","50-59","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerSalivaryGland","44","29","18","10","<5","Kaplan-Meier","60-69","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerSalivaryGland","50","31","17","12","8","Kaplan-Meier","70-79","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerSalivaryGland","31","14","8","<5","<5","Kaplan-Meier","80-89","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerSalivaryGland","12","<5","<5","<5","0","Kaplan-Meier",">=90","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerTongueIncidence","<5","<5","<5","<5","0","Kaplan-Meier","<30","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerTongueIncidence","15","8","6","<5","<5","Kaplan-Meier","30-39","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerTongueIncidence","69","41","23","11","<5","Kaplan-Meier","40-49","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerTongueIncidence","200","131","82","52","22","Kaplan-Meier","50-59","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerTongueIncidence","217","125","83","40","21","Kaplan-Meier","60-69","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerTongueIncidence","139","69","42","21","7","Kaplan-Meier","70-79","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerTongueIncidence","63","28","8","<5","<5","Kaplan-Meier","80-89","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerTongueIncidence","10","<5","0","0","0","Kaplan-Meier",">=90","Both","Age",NA,"CPRDGold","2010-2014"
"HeadNeckSubtypeCancerHypopharynx","0","0","0","0","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerHypopharynx","0","0","0","0","0","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerHypopharynx","<5","0","0","0","0","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerHypopharynx","13","10","6","<5","<5","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerHypopharynx","24","17","10","<5","<5","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerHypopharynx","17","6","<5","<5","0","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerHypopharynx","11","<5","<5","0","0","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerHypopharynx","0","0","0","0","0","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerHypopharynx","0","0","0","0","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerHypopharynx","0","0","0","0","0","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerHypopharynx","10","9","6","<5","<5","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerHypopharynx","29","17","13","9","<5","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerHypopharynx","61","35","20","10","<5","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerHypopharynx","46","23","11","6","<5","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerHypopharynx","23","13","10","<5","<5","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerHypopharynx","<5","<5","<5","<5","<5","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerLarynx","0","0","0","0","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerLarynx","<5","<5","<5","<5","<5","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerLarynx","11","9","<5","<5","<5","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerLarynx","25","18","14","6","<5","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerLarynx","49","32","21","13","<5","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerLarynx","42","27","17","10","<5","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerLarynx","15","7","<5","<5","<5","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerLarynx","<5","<5","<5","<5","<5","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerLarynx","<5","<5","<5","<5","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDGold","2010-2014"
